0.10000000000000005, 1269.7499359941257
0.1281060737984235, 1590.6167728844646
0.16869089152540648, 2084.4063496671592
0.19897787152002516, 2440.4816029045132
0.23686559963647766, 2922.492630233715
0.2979226934380987, 3661.008884116611
0.33565754540540815, 4190.918329952591
0.399570691743774, 4906.845100120614
0.4800372071897565, 5617.081991128684
0.5982633937827058, 7036.523158208607
0.7187431276853417, 8814.658257473113
0.8400454596420943, 10090.52805738436
1.0092158526421995, 11551.072486620627
1.2928668049712058, 15481.886339587232
1.6869089152540653, 20288.068591494037
2.0081162226301217, 23753.841550095174
2.390485180987336, 27811.66604610125
2.979226934380987, 34839.69657392034
3.3875091588210675, 38994.02295873397
4.032530763590263, 45655.29925065831
4.8446115935399, 57192.430336529476
5.982633937827058, 71645.00378894364
7.1874312768534185, 82015.19557389939
8.400454596420941, 98213.73139901338
9.908683037250453, 114991.40015101703
13.047816749318097, 150689.22239342387
17.024552192378593, 197469.0430389887
19.897787152002522, 231202.31175498196
24.125155401586785, 270698.1719169714
30.06683050795909, 354733.45811877155
34.1872794405286, 397032.29276884685
40.325307635902696, 454500.37572076696
